transactionId,transactionDate,amount,gatewayStatus
TRX-011338,2026-09-14,1527.54,APPROVED
TRX-000439,2026-09-05,1237.87,APPROVED
TRX-007239,2026-09-18,1331.87,APPROVED
TRX-012076,2026-08-31,967.08,APPROVED
TRX-020035,2026-09-07,1596.55,APPROVED
TRX-025485,2026-08-31,1745.05,APPROVED
TRX-010133,2026-08-27,654.89,APPROVED
TRX-039711,2026-09-04,551.63,APPROVED
TRX-004650,2026-09-03,264.50,APPROVED
TRX-042995,2026-08-28,738.35,APPROVED
TRX-032171,2026-09-15,1003.43,APPROVED
TRX-012276,2026-09-02,443.08,APPROVED
TRX-002259,2026-09-15,648.47,APPROVED
TRX-022936,2026-09-16,970.88,APPROVED
TRX-031035,2026-09-07,636.55,APPROVED
TRX-012285,2026-08-22,509.05,APPROVED
TRX-012479,2026-08-27,1931.07,APPROVED
TRX-024774,2026-09-09,513.42,APPROVED
TRX-008864,2026-09-11,1303.12,APPROVED
TRX-031211,2026-09-15,1926.63,APPROVED
TRX-032993,2026-09-17,1058.69,APPROVED
TRX-022608,2026-08-21,556.64,APPROVED
TRX-036359,2026-09-14,1851.47,APPROVED
TRX-022689,2026-08-26,1150.37,APPROVED
TRX-012608,2026-08-25,886.64,APPROVED
TRX-000955,2026-09-07,1040.15,APPROVED
TRX-037522,2026-09-02,426.26,APPROVED
TRX-000824,2026-08-25,79.92,APPROVED
TRX-006524,2026-09-11,70.92,APPROVED
TRX-014007,2026-08-31,1191.31,APPROVED
TRX-033656,2026-09-10,1938.48,APPROVED
TRX-024326,2026-09-05,1209.58,APPROVED
TRX-018791,2026-09-04,438.03,APPROVED
TRX-034625,2026-08-23,1081.25,APPROVED
TRX-028012,2026-08-21,367.96,APPROVED
TRX-018335,2026-09-14,1075.55,APPROVED
TRX-037480,2026-08-20,118.40,APPROVED
TRX-015128,2026-09-10,1448.24,APPROVED
TRX-028132,2026-08-21,1247.56,APPROVED
TRX-039413,2026-08-22,357.29,APPROVED
TRX-020795,2026-09-07,1197.35,APPROVED
TRX-019378,2026-09-03,760.74,APPROVED
TRX-025376,2026-09-16,946.08,APPROVED
TRX-010310,2026-08-29,1952.30,APPROVED
TRX-019562,2026-09-14,119.46,APPROVED
TRX-008554,2026-08-20,1020.82,APPROVED
TRX-043697,2026-08-22,1909.01,CHARGEBACK
TRX-007676,2026-09-11,555.08,APPROVED
TRX-013821,2026-09-16,1817.93,APPROVED
TRX-042299,2026-09-10,1606.67,APPROVED
TRX-034500,2026-08-21,165.00,APPROVED
TRX-043935,2026-09-17,1663.55,REFUNDED
TRX-024502,2026-08-25,509.66,APPROVED
TRX-007221,2026-08-23,1199.93,APPROVED
TRX-015110,2026-08-29,1316.30,APPROVED
TRX-006757,2026-08-24,1778.81,APPROVED
TRX-004549,2026-09-16,1514.17,APPROVED
TRX-028712,2026-08-30,1518.96,APPROVED
TRX-039485,2026-09-14,885.05,APPROVED
TRX-021357,2026-09-18,1336.81,APPROVED
TRX-030730,2026-08-23,390.90,APPROVED
TRX-019690,2026-08-25,1057.70,APPROVED
TRX-022515,2026-09-18,1864.95,APPROVED
TRX-016624,2026-08-25,473.92,APPROVED
TRX-019670,2026-09-13,911.10,APPROVED
TRX-012220,2026-08-30,32.60,APPROVED
TRX-043023,2026-09-11,948.59,REFUNDED
TRX-032652,2026-09-15,549.16,APPROVED
TRX-029968,2026-09-04,775.44,APPROVED
TRX-003834,2026-08-31,253.22,APPROVED
TRX-029527,2026-08-22,1522.91,APPROVED
TRX-027038,2026-08-30,1188.54,APPROVED
TRX-045527,2026-08-24,1392.91,CANCELLED
TRX-042108,2026-08-25,216.64,APPROVED
TRX-021617,2026-09-13,1252.61,APPROVED
TRX-008363,2026-09-02,1610.79,APPROVED
TRX-007279,2026-08-29,1625.07,APPROVED
TRX-017514,2026-09-03,1027.62,APPROVED
TRX-007831,2026-09-17,1691.23,APPROVED
TRX-035616,2026-09-03,385.28,APPROVED
TRX-031273,2026-08-25,391.09,APPROVED
TRX-001374,2026-09-18,131.42,APPROVED
TRX-045457,2026-08-28,879.81,CANCELLED
TRX-045492,2026-08-25,1136.36,CANCELLED
TRX-040420,2026-09-01,1773.60,APPROVED
TRX-012809,2026-09-13,369.97,APPROVED
TRX-034059,2026-08-26,912.47,APPROVED
TRX-040203,2026-09-04,172.99,APPROVED
TRX-032888,2026-09-16,289.04,APPROVED
TRX-032861,2026-09-11,91.13,APPROVED
TRX-023966,2026-08-26,560.78,APPROVED
TRX-023313,2026-09-02,1744.29,APPROVED
TRX-009782,2026-09-17,72.06,APPROVED
TRX-005239,2026-08-22,601.87,APPROVED
TRX-008926,2026-09-14,1757.58,APPROVED
TRX-006107,2026-09-01,994.31,APPROVED
TRX-044129,2026-09-17,1095.57,REFUNDED
TRX-017789,2026-09-09,1053.37,APPROVED
TRX-009084,2026-09-07,925.72,APPROVED
TRX-009734,2026-09-11,1710.22,APPROVED
TRX-035752,2026-09-17,1382.16,APPROVED
TRX-027497,2026-08-21,573.01,APPROVED
TRX-040159,2026-09-05,1840.47,APPROVED
TRX-039487,2026-09-04,899.71,APPROVED
TRX-022366,2026-09-14,772.78,APPROVED
TRX-018195,2026-09-13,49.35,APPROVED
TRX-027711,2026-09-05,151.63,APPROVED
TRX-040696,2026-09-03,1806.68,APPROVED
TRX-005057,2026-08-23,1257.81,APPROVED
TRX-011405,2026-08-29,28.65,APPROVED
TRX-035263,2026-08-23,1777.79,APPROVED
TRX-022470,2026-09-12,1535.10,APPROVED
TRX-035913,2026-09-11,572.29,APPROVED
TRX-045552,2026-09-14,1576.16,CANCELLED
TRX-003613,2026-09-15,623.29,APPROVED
TRX-015475,2026-09-14,11.75,APPROVED
TRX-031530,2026-08-25,284.90,APPROVED
TRX-028487,2026-09-08,1859.71,APPROVED
TRX-029268,2026-08-27,1614.44,APPROVED
TRX-015906,2026-09-17,1180.98,APPROVED
TRX-016879,2026-09-14,353.07,APPROVED
TRX-023199,2026-08-22,908.67,APPROVED
TRX-035702,2026-08-30,1015.66,APPROVED
TRX-015202,2026-08-27,1990.66,APPROVED
TRX-014305,2026-09-15,1385.65,APPROVED
TRX-009197,2026-09-15,1754.01,APPROVED
TRX-043292,2026-09-14,930.36,CHARGEBACK
TRX-004055,2026-09-08,1873.15,APPROVED
TRX-045392,2026-09-13,403.36,CANCELLED
TRX-014368,2026-09-14,1847.44,APPROVED
TRX-041670,2026-09-14,986.10,APPROVED
TRX-017837,2026-09-01,1405.21,APPROVED
TRX-027671,2026-08-29,1848.43,APPROVED
TRX-020289,2026-08-24,1468.37,APPROVED
TRX-034862,2026-08-28,828.46,APPROVED
TRX-016816,2026-09-06,1881.28,APPROVED
TRX-043527,2026-09-17,662.91,DECLINED
TRX-027929,2026-09-06,1749.57,APPROVED
TRX-010536,2026-09-17,1618.88,APPROVED
TRX-015718,2026-08-19,1792.94,APPROVED
TRX-042026,2026-09-08,1605.58,APPROVED
TRX-033390,2026-09-13,1978.70,APPROVED
TRX-030428,2026-08-23,167.24,APPROVED
TRX-018805,2026-09-01,540.65,APPROVED
TRX-015855,2026-09-17,807.15,APPROVED
TRX-044965,2026-09-03,1253.45,REFUNDED
TRX-001743,2026-09-06,846.19,APPROVED
TRX-028241,2026-08-29,56.53,APPROVED
TRX-010383,2026-08-24,497.39,APPROVED
TRX-011529,2026-09-03,937.57,APPROVED
TRX-013477,2026-08-25,1286.41,APPROVED
TRX-003031,2026-09-10,337.23,APPROVED
TRX-003536,2026-09-15,58.88,APPROVED
TRX-040272,2026-09-18,688.76,APPROVED
TRX-005067,2026-09-01,1331.11,APPROVED
TRX-024366,2026-09-12,1502.78,APPROVED
TRX-031203,2026-08-25,1867.99,APPROVED
TRX-032648,2026-08-29,519.84,APPROVED
TRX-029624,2026-09-17,243.92,APPROVED
TRX-035221,2026-09-14,1469.93,APPROVED
TRX-000081,2026-09-02,603.73,APPROVED
TRX-000515,2026-08-27,1794.95,APPROVED
TRX-032018,2026-09-17,1871.94,APPROVED
TRX-015069,2026-08-19,1015.77,APPROVED
TRX-010825,2026-08-29,1747.25,APPROVED
TRX-021753,2026-08-30,259.49,APPROVED
TRX-025409,2026-09-01,1187.97,APPROVED
TRX-007090,2026-08-28,239.70,APPROVED
TRX-019049,2026-09-01,339.17,APPROVED
TRX-021280,2026-08-27,772.40,APPROVED
TRX-002101,2026-09-02,1480.33,APPROVED
TRX-018278,2026-09-10,657.74,APPROVED
TRX-033399,2026-08-28,54.67,APPROVED
TRX-025119,2026-08-22,1052.27,APPROVED
TRX-044020,2026-09-14,296.60,CHARGEBACK
TRX-044004,2026-09-05,179.32,CHARGEBACK
TRX-023197,2026-09-08,894.01,APPROVED
TRX-033280,2026-09-16,1172.40,APPROVED
TRX-009076,2026-09-11,867.08,APPROVED
TRX-006315,2026-08-31,528.95,APPROVED
TRX-022364,2026-09-14,758.12,APPROVED
TRX-004849,2026-09-04,1723.17,APPROVED
TRX-011906,2026-09-06,1710.98,APPROVED
TRX-002495,2026-08-23,388.35,APPROVED
TRX-009070,2026-09-10,823.10,APPROVED
TRX-009388,2026-09-01,1164.04,APPROVED
TRX-005242,2026-09-05,623.86,APPROVED
TRX-006033,2026-08-31,451.89,APPROVED
TRX-033796,2026-08-23,974.68,APPROVED
TRX-038594,2026-09-18,324.02,APPROVED
TRX-002903,2026-08-24,1388.99,APPROVED
TRX-037167,2026-09-02,1804.11,APPROVED
TRX-016101,2026-09-05,620.33,APPROVED
TRX-038399,2026-09-09,884.67,APPROVED
TRX-020036,2026-09-10,1603.88,APPROVED
TRX-030051,2026-08-31,1383.83,APPROVED
TRX-011322,2026-09-11,1410.26,APPROVED
TRX-037960,2026-08-28,1646.80,APPROVED
TRX-002811,2026-09-16,714.63,APPROVED
TRX-009162,2026-09-15,1497.46,APPROVED
TRX-018360,2026-09-15,1258.80,APPROVED
TRX-034730,2026-09-06,1850.90,APPROVED
TRX-009327,2026-09-16,716.91,APPROVED
TRX-005381,2026-09-08,1642.73,APPROVED
TRX-043215,2026-09-05,365.95,CHARGEBACK
TRX-042626,2026-09-01,33.58,APPROVED
TRX-019696,2026-08-21,1101.68,APPROVED
TRX-017558,2026-09-09,1350.14,APPROVED
TRX-017537,2026-08-28,1196.21,APPROVED
TRX-011630,2026-09-18,1677.90,APPROVED
TRX-032749,2026-08-31,1260.17,APPROVED
TRX-036267,2026-09-15,1177.11,APPROVED
TRX-038683,2026-09-14,976.39,APPROVED
TRX-037107,2026-09-08,1364.31,APPROVED
TRX-034860,2026-09-06,813.80,APPROVED
TRX-032902,2026-09-04,391.66,APPROVED
TRX-021732,2026-09-17,105.56,APPROVED
TRX-026574,2026-09-01,1767.42,APPROVED
TRX-045948,2026-08-22,498.84,CANCELLED
TRX-027898,2026-08-29,1522.34,APPROVED
TRX-009637,2026-09-09,999.21,APPROVED
TRX-027308,2026-08-29,1177.64,APPROVED
TRX-003582,2026-08-23,396.06,APPROVED
TRX-013005,2026-09-12,1806.65,APPROVED
TRX-034371,2026-09-11,1209.43,APPROVED
TRX-030630,2026-09-17,1647.90,APPROVED
TRX-019459,2026-08-23,1354.47,APPROVED
TRX-037596,2026-08-31,968.68,APPROVED
TRX-001842,2026-08-20,1571.86,APPROVED
TRX-026165,2026-09-08,759.45,APPROVED
TRX-044276,2026-09-18,183.08,REFUNDED
TRX-004017,2026-09-01,1594.61,APPROVED
TRX-039446,2026-08-20,599.18,APPROVED
TRX-001908,2026-09-01,65.64,APPROVED
TRX-040271,2026-09-03,671.43,APPROVED
TRX-035508,2026-09-10,1583.64,APPROVED
TRX-036960,2026-09-01,286.80,APPROVED
TRX-022787,2026-08-25,1868.71,APPROVED
TRX-018129,2026-08-27,1555.57,APPROVED
TRX-034421,2026-09-06,1575.93,APPROVED
TRX-044383,2026-09-09,967.39,REFUNDED
TRX-025715,2026-09-16,1440.95,APPROVED
TRX-019586,2026-08-20,295.38,APPROVED
TRX-017002,2026-09-17,1254.66,APPROVED
TRX-009414,2026-09-04,1354.62,APPROVED
TRX-040969,2026-08-29,1807.77,APPROVED
TRX-003496,2026-08-24,1755.68,APPROVED
TRX-030556,2026-08-31,1105.48,APPROVED
TRX-012423,2026-09-17,1520.59,APPROVED
TRX-007015,2026-09-01,1679.95,APPROVED
TRX-031077,2026-09-11,944.41,APPROVED
TRX-009285,2026-09-05,409.05,APPROVED
TRX-027984,2026-09-10,162.72,APPROVED
TRX-021949,2026-09-02,1696.17,APPROVED
TRX-017884,2026-08-27,1749.72,APPROVED
TRX-033455,2026-09-04,465.15,APPROVED
TRX-020686,2026-09-01,398.38,APPROVED
TRX-029699,2026-09-03,793.67,APPROVED
TRX-037856,2026-08-30,884.48,APPROVED
TRX-009058,2026-09-17,735.14,APPROVED
TRX-013522,2026-09-10,1616.26,APPROVED
TRX-032588,2026-09-08,80.04,APPROVED
TRX-033814,2026-08-23,1106.62,APPROVED
TRX-039350,2026-09-13,1885.50,APPROVED
TRX-025562,2026-09-11,319.46,APPROVED
TRX-017796,2026-09-15,1104.68,APPROVED
TRX-034366,2026-09-13,1172.78,APPROVED
TRX-000651,2026-09-13,801.83,APPROVED
TRX-042018,2026-09-11,1546.94,APPROVED
TRX-033618,2026-08-23,1659.94,APPROVED
TRX-038511,2026-09-12,1705.63,APPROVED
TRX-023484,2026-09-11,1007.72,APPROVED
TRX-016317,2026-09-11,213.61,APPROVED
TRX-033917,2026-09-16,1861.61,APPROVED
TRX-040874,2026-09-03,1121.42,APPROVED
TRX-017213,2026-08-25,811.29,APPROVED
TRX-038021,2026-09-16,103.93,APPROVED
TRX-025574,2026-09-07,407.42,APPROVED
TRX-027256,2026-09-07,796.48,APPROVED
TRX-015798,2026-09-15,389.34,APPROVED
TRX-041588,2026-08-25,385.04,APPROVED
TRX-036032,2026-08-25,1444.56,APPROVED
TRX-045679,2026-08-25,517.07,CANCELLED
TRX-008349,2026-09-13,1508.17,APPROVED
TRX-012337,2026-08-28,890.21,APPROVED
TRX-004476,2026-09-13,979.08,APPROVED
TRX-039743,2026-08-27,786.19,APPROVED
TRX-015001,2026-09-02,517.33,APPROVED
TRX-011828,2026-09-15,1139.24,APPROVED
TRX-036727,2026-08-30,568.91,APPROVED
TRX-009810,2026-09-18,277.30,APPROVED
TRX-014195,2026-08-25,579.35,APPROVED
TRX-019013,2026-09-07,75.29,APPROVED
TRX-016162,2026-08-23,1067.46,APPROVED
TRX-031844,2026-09-13,596.52,APPROVED
TRX-029272,2026-08-27,1643.76,APPROVED
TRX-045080,2026-08-29,106.40,CANCELLED
TRX-021815,2026-08-21,713.95,APPROVED
TRX-020647,2026-08-28,112.51,APPROVED
TRX-029023,2026-09-08,1808.59,APPROVED
TRX-016648,2026-08-26,649.84,APPROVED
TRX-034969,2026-09-15,1612.77,APPROVED
TRX-002089,2026-08-29,1392.37,APPROVED
TRX-003375,2026-08-29,868.75,APPROVED
TRX-034003,2026-09-11,501.99,APPROVED
TRX-039372,2026-09-02,56.76,APPROVED
TRX-018221,2026-09-06,239.93,APPROVED
TRX-005392,2026-08-28,1723.36,APPROVED
TRX-009380,2026-09-04,1105.40,APPROVED
TRX-003924,2026-09-07,912.92,APPROVED
TRX-003290,2026-08-23,245.70,APPROVED
TRX-032800,2026-09-15,1634.00,APPROVED
TRX-005291,2026-09-02,983.03,APPROVED
TRX-014046,2026-08-22,1477.18,APPROVED
TRX-005410,2026-09-10,1855.30,APPROVED
TRX-008149,2026-08-25,42.17,APPROVED
TRX-030352,2026-09-16,1600.16,APPROVED
TRX-010428,2026-08-30,827.24,APPROVED
TRX-011791,2026-09-15,868.03,APPROVED
TRX-000373,2026-08-27,754.09,APPROVED
TRX-009148,2026-08-31,1394.84,APPROVED
TRX-015630,2026-08-23,1147.90,APPROVED
TRX-035586,2026-09-02,165.38,APPROVED
TRX-024864,2026-09-02,1173.12,APPROVED
TRX-007520,2026-09-16,1401.60,APPROVED
TRX-020786,2026-09-02,1131.38,APPROVED
TRX-012823,2026-08-21,472.59,APPROVED
TRX-029645,2026-09-16,397.85,APPROVED
TRX-036782,2026-08-27,972.06,APPROVED
TRX-031872,2026-08-25,801.76,APPROVED
TRX-023678,2026-09-16,439.74,APPROVED
TRX-039394,2026-09-16,218.02,APPROVED
TRX-010105,2026-09-07,449.65,APPROVED
TRX-021945,2026-08-30,1666.85,APPROVED
TRX-024515,2026-09-16,604.95,APPROVED
TRX-044147,2026-08-22,1227.51,REFUNDED
TRX-017234,2026-09-04,965.22,APPROVED
TRX-008764,2026-08-28,570.12,APPROVED
TRX-005102,2026-09-03,1587.66,APPROVED
TRX-020201,2026-08-27,823.33,APPROVED
TRX-025406,2026-08-27,1165.98,APPROVED
TRX-012058,2026-08-28,835.14,APPROVED
TRX-010811,2026-09-13,1644.63,APPROVED
TRX-024222,2026-08-31,447.26,APPROVED
TRX-021940,2026-08-29,1630.20,APPROVED
TRX-007014,2026-09-03,1672.62,APPROVED
TRX-002425,2026-09-17,1865.25,APPROVED
TRX-045302,2026-09-14,1733.66,CANCELLED
TRX-027184,2026-08-21,268.72,APPROVED
TRX-040245,2026-09-17,480.85,APPROVED
TRX-015528,2026-09-08,400.24,APPROVED
TRX-043310,2026-09-07,1062.30,DECLINED
TRX-022934,2026-09-09,956.22,APPROVED
TRX-000923,2026-08-31,805.59,APPROVED
TRX-042757,2026-09-13,983.81,APPROVED
TRX-006717,2026-09-13,1485.61,APPROVED
TRX-003478,2026-08-20,1623.74,APPROVED
TRX-026861,2026-08-22,1881.13,APPROVED
TRX-028620,2026-09-06,844.60,APPROVED
TRX-016612,2026-08-22,385.96,APPROVED
TRX-041878,2026-09-08,520.74,APPROVED
TRX-007081,2026-09-02,173.73,APPROVED
TRX-020640,2026-09-17,61.20,APPROVED
TRX-027998,2026-09-13,265.34,APPROVED
TRX-033359,2026-08-30,1751.47,APPROVED
TRX-028192,2026-09-16,1687.36,APPROVED
TRX-034842,2026-08-30,681.86,APPROVED
TRX-003074,2026-09-06,652.42,APPROVED
TRX-040864,2026-08-21,1048.12,APPROVED
TRX-031739,2026-09-14,1816.87,APPROVED
TRX-042051,2026-08-28,1778.83,APPROVED
TRX-032887,2026-08-21,281.71,APPROVED
TRX-040355,2026-09-07,1287.15,APPROVED
TRX-041198,2026-09-16,1506.34,APPROVED
TRX-008216,2026-09-14,533.28,APPROVED
TRX-034162,2026-08-22,1667.46,APPROVED
TRX-015299,2026-09-05,711.67,APPROVED
TRX-004702,2026-09-17,645.66,APPROVED
TRX-019207,2026-09-16,1497.31,APPROVED
TRX-004174,2026-09-11,755.42,APPROVED
TRX-008693,2026-09-11,49.69,APPROVED
TRX-005630,2026-09-08,1477.90,APPROVED
TRX-043812,2026-09-04,761.96,REFUNDED
TRX-045892,2026-08-24,88.36,CANCELLED
TRX-007425,2026-08-21,705.25,APPROVED
TRX-020840,2026-09-11,1527.20,APPROVED
TRX-026522,2026-08-28,1386.26,APPROVED
TRX-034818,2026-09-03,505.94,APPROVED
TRX-006072,2026-09-15,737.76,APPROVED
TRX-043077,2026-08-20,1344.41,CHARGEBACK
TRX-026671,2026-09-09,488.43,APPROVED
TRX-017162,2026-09-05,437.46,APPROVED
TRX-013713,2026-08-25,1026.29,APPROVED
TRX-026559,2026-09-09,1657.47,APPROVED
TRX-004567,2026-08-29,1646.11,APPROVED
TRX-009454,2026-09-16,1647.82,APPROVED
TRX-011498,2026-08-21,710.34,APPROVED
TRX-026440,2026-09-10,785.20,APPROVED
TRX-019401,2026-08-31,929.33,APPROVED
TRX-035061,2026-08-31,297.13,APPROVED
TRX-030846,2026-08-24,1241.18,APPROVED
TRX-021261,2026-09-07,633.13,APPROVED
TRX-001993,2026-09-10,688.69,APPROVED
TRX-021661,2026-09-01,1575.13,APPROVED
TRX-000601,2026-09-16,435.33,APPROVED
TRX-011451,2026-09-03,365.83,APPROVED
TRX-018529,2026-09-03,507.57,APPROVED
TRX-028711,2026-09-09,1511.63,APPROVED
TRX-025036,2026-08-27,443.88,APPROVED
TRX-034206,2026-09-01,1989.98,APPROVED
TRX-033130,2026-09-01,72.90,APPROVED
TRX-035348,2026-08-25,410.84,APPROVED
TRX-026858,2026-08-25,1859.14,APPROVED
TRX-003590,2026-08-20,454.70,APPROVED
TRX-043348,2026-09-08,1340.84,CHARGEBACK
TRX-037259,2026-08-24,488.47,APPROVED
TRX-031881,2026-08-31,867.73,APPROVED
TRX-032592,2026-09-05,109.36,APPROVED
TRX-011735,2026-08-20,457.55,APPROVED
TRX-028760,2026-09-14,1870.80,APPROVED
TRX-035186,2026-09-13,1213.38,APPROVED
TRX-034333,2026-08-23,930.89,APPROVED
TRX-004412,2026-09-17,509.96,APPROVED
TRX-012666,2026-08-28,1311.78,APPROVED
TRX-001195,2026-09-09,809.35,APPROVED
TRX-005070,2026-08-28,1353.10,APPROVED
TRX-029215,2026-08-26,1225.95,APPROVED
TRX-038286,2026-09-17,56.38,APPROVED
TRX-043382,2026-08-28,1590.06,REFUNDED
TRX-026712,2026-08-27,788.96,APPROVED
TRX-029160,2026-09-18,822.80,APPROVED
TRX-019699,2026-09-04,1123.67,APPROVED
TRX-028923,2026-08-21,1075.59,APPROVED
TRX-031800,2026-09-01,274.00,APPROVED
TRX-031356,2026-09-11,999.48,APPROVED
TRX-036687,2026-08-25,275.71,APPROVED
TRX-018655,2026-08-21,1431.15,APPROVED
TRX-044512,2026-09-04,1912.96,CHARGEBACK
TRX-044710,2026-09-17,1374.30,DECLINED
TRX-041096,2026-09-08,758.68,APPROVED
TRX-017013,2026-09-01,1335.29,APPROVED
TRX-043070,2026-09-14,1293.10,REFUNDED
TRX-025776,2026-09-05,1888.08,APPROVED
TRX-034754,2026-09-03,36.82,APPROVED
TRX-031493,2026-09-01,13.69,APPROVED
TRX-030601,2026-09-11,1435.33,APPROVED
TRX-036096,2026-09-01,1913.68,APPROVED
TRX-005668,2026-08-27,1756.44,APPROVED
TRX-007070,2026-09-03,93.10,APPROVED
TRX-021381,2026-09-07,1512.73,APPROVED
TRX-013619,2026-08-19,337.27,APPROVED
TRX-042744,2026-09-16,898.52,APPROVED
TRX-034169,2026-09-06,1718.77,APPROVED
TRX-012032,2026-08-20,644.56,APPROVED
TRX-009463,2026-08-31,1713.79,APPROVED
TRX-022668,2026-08-28,996.44,APPROVED
TRX-026117,2026-09-05,407.61,APPROVED
TRX-005977,2026-08-29,41.41,APPROVED
TRX-023804,2026-09-03,1363.32,APPROVED
TRX-036667,2026-08-20,129.11,APPROVED
TRX-040431,2026-08-25,1844.23,APPROVED
TRX-008352,2026-08-25,1530.16,APPROVED
TRX-035269,2026-08-23,1821.77,APPROVED
TRX-025292,2026-09-03,330.36,APPROVED
TRX-017391,2026-09-07,126.03,APPROVED
TRX-015865,2026-09-10,880.45,APPROVED
TRX-037213,2026-08-27,151.29,APPROVED
TRX-029390,2026-09-12,518.70,APPROVED
TRX-009015,2026-09-03,419.95,APPROVED
TRX-018156,2026-08-24,1753.48,APPROVED
TRX-011763,2026-09-15,662.79,APPROVED
TRX-038127,2026-08-21,880.91,APPROVED
TRX-005752,2026-08-23,382.16,APPROVED
TRX-045631,2026-08-28,165.23,CANCELLED
TRX-019615,2026-09-06,507.95,APPROVED
TRX-025853,2026-08-29,462.49,APPROVED
TRX-024361,2026-09-16,1466.13,APPROVED
TRX-035989,2026-08-23,1129.37,APPROVED
TRX-028770,2026-08-23,1944.10,APPROVED
TRX-022202,2026-08-23,1560.66,APPROVED
TRX-034712,2026-08-24,1718.96,APPROVED
TRX-022579,2026-09-17,344.07,APPROVED
TRX-028654,2026-09-10,1093.82,APPROVED
TRX-018729,2026-09-04,1973.57,APPROVED
TRX-041522,2026-09-16,1891.26,APPROVED
TRX-044880,2026-09-18,630.40,DECLINED
TRX-023528,2026-08-24,1330.24,APPROVED
TRX-028922,2026-08-20,1068.26,APPROVED
TRX-031898,2026-09-06,992.34,APPROVED
TRX-002311,2026-08-22,1029.63,APPROVED
TRX-036066,2026-08-31,1693.78,APPROVED
TRX-033312,2026-08-22,1406.96,APPROVED
TRX-039605,2026-08-22,1764.65,APPROVED
TRX-036802,2026-08-20,1118.66,APPROVED
TRX-027432,2026-09-03,96.56,APPROVED
TRX-010238,2026-09-01,1424.54,APPROVED
TRX-018542,2026-09-15,602.86,APPROVED
TRX-033119,2026-08-19,1982.27,APPROVED
TRX-019238,2026-09-13,1724.54,APPROVED
TRX-007652,2026-09-01,379.16,APPROVED
TRX-018173,2026-09-13,1878.09,APPROVED
TRX-012206,2026-09-07,1919.98,APPROVED
TRX-013403,2026-08-29,743.99,APPROVED
TRX-021312,2026-08-27,1006.96,APPROVED
TRX-035737,2026-08-30,1272.21,APPROVED
TRX-025426,2026-09-01,1312.58,APPROVED
TRX-042799,2026-08-30,1291.67,APPROVED
TRX-017759,2026-09-01,833.47,APPROVED
TRX-040065,2026-09-17,1151.45,APPROVED
TRX-031186,2026-08-24,1743.38,APPROVED
TRX-032214,2026-09-01,1318.62,APPROVED
TRX-027555,2026-08-29,998.15,APPROVED
TRX-023964,2026-09-08,546.12,APPROVED
TRX-044794,2026-09-03,1990.02,CHARGEBACK
TRX-030508,2026-08-24,753.64,APPROVED
TRX-014905,2026-08-24,1803.65,APPROVED
TRX-009227,2026-09-05,1973.91,APPROVED
TRX-012668,2026-08-25,1326.44,APPROVED
TRX-039836,2026-09-01,1467.88,APPROVED
TRX-034041,2026-09-10,780.53,APPROVED
TRX-018300,2026-09-18,819.00,APPROVED
TRX-010005,2026-09-17,1706.65,APPROVED
TRX-014192,2026-08-24,557.36,APPROVED
TRX-044404,2026-09-03,1121.32,REFUNDED
TRX-012107,2026-08-31,1194.31,APPROVED
TRX-029911,2026-08-24,357.63,APPROVED
TRX-001893,2026-08-27,1945.69,APPROVED
TRX-025718,2026-09-07,1462.94,APPROVED
TRX-031334,2026-08-24,838.22,APPROVED
TRX-042079,2026-08-28,1984.07,APPROVED
TRX-014866,2026-08-27,1517.78,APPROVED
TRX-007703,2026-09-11,752.99,APPROVED
TRX-043285,2026-08-24,879.05,CHARGEBACK
TRX-030113,2026-08-22,1838.29,APPROVED
TRX-012707,2026-08-28,1612.31,APPROVED
TRX-021000,2026-09-01,710.00,APPROVED
TRX-001435,2026-08-26,578.55,APPROVED
TRX-036992,2026-09-18,521.36,APPROVED
TRX-044827,2026-09-09,241.91,REFUNDED
TRX-036790,2026-09-01,1030.70,APPROVED
TRX-043082,2026-08-23,1381.06,DECLINED
TRX-037241,2026-08-22,356.53,APPROVED
TRX-035434,2026-08-22,1041.22,APPROVED
TRX-020927,2026-09-13,174.91,APPROVED
TRX-029557,2026-08-23,1742.81,APPROVED
TRX-007446,2026-09-02,859.18,APPROVED
TRX-010733,2026-09-03,1072.89,APPROVED
TRX-001425,2026-09-07,505.25,APPROVED
TRX-012281,2026-09-13,479.73,APPROVED
TRX-010143,2026-09-01,728.19,APPROVED
TRX-028430,2026-08-23,1441.90,APPROVED
TRX-024443,2026-08-30,77.19,APPROVED
TRX-032564,2026-09-07,1894.12,APPROVED
TRX-043185,2026-09-03,146.05,DECLINED
TRX-029415,2026-09-07,701.95,APPROVED
TRX-024535,2026-08-31,751.55,APPROVED
TRX-002705,2026-09-03,1927.65,APPROVED
TRX-015614,2026-09-16,1030.62,APPROVED
TRX-025051,2026-09-05,553.83,APPROVED
TRX-027947,2026-09-09,1881.51,APPROVED
TRX-022570,2026-09-05,278.10,APPROVED
TRX-043989,2026-09-04,69.37,DECLINED
TRX-017969,2026-09-09,382.77,APPROVED
TRX-019518,2026-09-17,1786.94,APPROVED
TRX-016831,2026-08-31,1991.23,APPROVED
TRX-003592,2026-09-14,469.36,APPROVED
TRX-001571,2026-08-20,1575.43,APPROVED
TRX-001528,2026-09-11,1260.24,APPROVED
