idTransactional,dataTransactional,value,statusGateway
TRX-025543,2026-08-30,44.45,APPROVED
TRX-018068,2026-08-30,305.78,APPROVED
TRX-030059,2026-09-02,1936.23,APPROVED
TRX-016389,2026-08-18,64.76,APPROVED
TRX-015160,2026-08-08,1291.26,APPROVED
TRX-017875,2026-09-01,1752.58,APPROVED
TRX-003092,2026-08-17,771.44,APPROVED
TRX-043570,2026-08-18,1144.75,REFUNDED
TRX-005845,2026-08-20,983.33,APPROVED
TRX-016139,2026-08-19,89.70,APPROVED
TRX-015934,2026-08-25,1710.89,APPROVED
TRX-038382,2026-08-17,1156.00,APPROVED
TRX-004219,2026-08-22,853.73,APPROVED
TRX-043316,2026-08-16,993.09,DECLINED
TRX-036795,2026-08-22,692.79,APPROVED
TRX-005671,2026-08-29,885.33,APPROVED
TRX-022171,2026-09-03,1044.49,APPROVED
TRX-004433,2026-08-23,843.13,APPROVED
TRX-044452,2026-08-28,1227.76,CHARGEBACK
TRX-041075,2026-08-21,1033.03,APPROVED
TRX-025930,2026-09-05,1502.10,APPROVED
TRX-032189,2026-08-13,1367.17,APPROVED
TRX-028539,2026-08-11,1258.61,APPROVED
TRX-010328,2026-08-11,1924.69,APPROVED
TRX-003702,2026-08-27,1572.67,APPROVED
TRX-028095,2026-08-22,831.97,APPROVED
TRX-009664,2026-09-03,1694.28,APPROVED
TRX-017977,2026-08-12,1614.85,APPROVED
TRX-022305,2026-08-23,284.08,APPROVED
TRX-045428,2026-08-29,570.22,CANCELLED
TRX-006001,2026-08-25,1808.54,APPROVED
TRX-040869,2026-09-04,950.76,APPROVED
TRX-027121,2026-08-24,1959.37,APPROVED
TRX-015003,2026-09-03,1375.90,APPROVED
TRX-044547,2026-08-23,132.07,DECLINED
TRX-003366,2026-08-20,1496.59,APPROVED
TRX-000726,2026-09-01,97.17,APPROVED
TRX-044412,2026-08-24,1358.34,CHARGEBACK
TRX-035577,2026-08-14,89.66,APPROVED
TRX-028519,2026-08-30,248.65,APPROVED
TRX-019792,2026-08-14,753.30,APPROVED
TRX-014709,2026-09-01,1419.10,APPROVED
TRX-004835,2026-08-09,1281.08,APPROVED
TRX-040907,2026-08-27,699.02,APPROVED
TRX-004910,2026-08-26,252.40,APPROVED
TRX-000262,2026-08-14,1303.79,APPROVED
TRX-038860,2026-08-11,1674.09,APPROVED
TRX-002117,2026-08-26,870.12,APPROVED
TRX-013810,2026-08-25,199.02,APPROVED
TRX-028797,2026-08-18,400.78,APPROVED
TRX-007723,2026-08-12,858.24,APPROVED
TRX-044367,2026-08-25,397.54,DECLINED
TRX-013979,2026-08-29,735.71,APPROVED
TRX-037853,2026-09-02,1066.83,APPROVED
TRX-037080,2026-09-03,184.70,APPROVED
TRX-045090,2026-08-20,562.46,CANCELLED
TRX-022416,2026-08-24,69.50,APPROVED
TRX-028466,2026-09-02,861.75,APPROVED
TRX-022586,2026-08-09,1524.10,APPROVED
TRX-010542,2026-08-19,1574.99,APPROVED
TRX-012953,2026-08-31,750.88,APPROVED
TRX-023787,2026-08-26,1530.65,APPROVED
TRX-013358,2026-08-10,1922.39,APPROVED
TRX-024744,2026-08-23,84.94,APPROVED
TRX-010998,2026-08-14,897.72,APPROVED
TRX-023777,2026-08-12,238.65,APPROVED
TRX-033005,2026-08-30,42.87,APPROVED
TRX-015685,2026-09-03,299.11,APPROVED
TRX-035508,2026-08-29,1468.06,APPROVED
TRX-029257,2026-08-21,1895.76,APPROVED
TRX-014282,2026-08-12,700.45,APPROVED
TRX-043678,2026-08-28,432.01,REFUNDED
TRX-008889,2026-08-27,1093.95,APPROVED
TRX-033165,2026-08-28,1646.73,APPROVED
TRX-002460,2026-08-18,1135.33,APPROVED
TRX-023454,2026-09-06,639.13,APPROVED
TRX-044818,2026-08-19,973.01,CHARGEBACK
TRX-017789,2026-08-26,278.85,APPROVED
TRX-006751,2026-08-10,385.97,APPROVED
TRX-036128,2026-08-19,1222.17,APPROVED
TRX-001062,2026-08-22,33.58,APPROVED
TRX-030132,2026-08-13,1515.12,APPROVED
TRX-019449,2026-09-03,565.20,APPROVED
TRX-035002,2026-08-20,104.80,APPROVED
TRX-026932,2026-08-30,1343.78,APPROVED
TRX-041164,2026-08-10,827.87,APPROVED
TRX-040068,2026-08-26,1325.05,APPROVED
TRX-004499,2026-09-02,1616.91,APPROVED
TRX-016328,2026-08-29,1864.23,APPROVED
TRX-030924,2026-09-06,1128.51,APPROVED
TRX-022729,2026-08-17,633.91,APPROVED
TRX-043795,2026-08-24,1333.35,CHARGEBACK
TRX-036005,2026-08-31,1099.03,APPROVED
TRX-016081,2026-08-22,1629.94,APPROVED
TRX-025362,2026-09-04,586.79,APPROVED
TRX-007349,2026-09-02,542.92,APPROVED
TRX-004090,2026-08-31,1657.49,APPROVED
TRX-023350,2026-08-24,1533.40,APPROVED
TRX-027399,2026-08-08,420.48,APPROVED
TRX-023263,2026-09-03,1156.76,APPROVED
TRX-042649,2026-08-26,1369.37,APPROVED
TRX-018989,2026-08-30,33.61,APPROVED
TRX-003715,2026-08-08,376.65,APPROVED
TRX-026000,2026-08-19,796.21,APPROVED
TRX-032142,2026-09-06,1823.65,APPROVED
TRX-001793,2026-08-10,1959.21,APPROVED
TRX-025332,2026-08-12,774.60,APPROVED
TRX-040049,2026-08-31,526.58,APPROVED
TRX-001389,2026-09-04,1641.73,APPROVED
TRX-038945,2026-09-02,653.68,APPROVED
TRX-005948,2026-09-03,941.33,APPROVED
TRX-034386,2026-09-03,1823.43,APPROVED
TRX-034987,2026-08-14,1162.15,APPROVED
TRX-018246,2026-08-20,1420.63,APPROVED
TRX-032627,2026-08-13,70.69,APPROVED
TRX-041776,2026-08-30,582.76,APPROVED
TRX-005748,2026-08-14,1579.61,APPROVED
TRX-010487,2026-08-21,1186.96,APPROVED
TRX-028613,2026-08-10,31.71,APPROVED
TRX-003888,2026-09-03,1878.46,APPROVED
TRX-001691,2026-08-19,1393.43,APPROVED
TRX-017480,2026-08-22,1010.20,APPROVED
TRX-022683,2026-08-08,528.33,APPROVED
TRX-013452,2026-08-18,1442.64,APPROVED
TRX-018126,2026-08-18,1500.31,APPROVED
TRX-020450,2026-08-12,379.50,APPROVED
TRX-040524,2026-08-12,1314.63,APPROVED
TRX-045184,2026-08-17,26.29,CANCELLED
TRX-004582,2026-08-25,1940.25,APPROVED
TRX-045982,2026-08-23,473.43,CANCELLED
TRX-008756,2026-08-17,1304.47,APPROVED
TRX-043438,2026-08-17,404.16,REFUNDED
TRX-024049,2026-08-23,1105.96,APPROVED
TRX-019107,2026-08-08,1630.75,APPROVED
TRX-035762,2026-09-07,1943.01,APPROVED
TRX-020600,2026-08-26,1156.25,APPROVED
TRX-033420,2026-08-16,1117.30,APPROVED
TRX-044235,2026-08-15,966.91,REFUNDED
TRX-018609,2026-08-20,1493.76,APPROVED
TRX-002388,2026-08-09,770.59,APPROVED
TRX-044368,2026-08-30,1463.65,REFUNDED
TRX-037522,2026-08-16,273.29,APPROVED
TRX-019984,2026-08-29,1162.31,APPROVED
TRX-007063,2026-08-18,252.97,APPROVED
TRX-028135,2026-08-14,950.48,APPROVED
TRX-021368,2026-08-21,703.03,APPROVED
TRX-029168,2026-08-24,1569.28,APPROVED
TRX-024641,2026-08-19,273.86,APPROVED
TRX-000488,2026-08-25,611.36,APPROVED
TRX-032400,2026-08-15,1019.45,APPROVED
TRX-032703,2026-08-26,515.38,APPROVED
TRX-041296,2026-08-16,767.11,APPROVED
TRX-005023,2026-08-31,1181.35,APPROVED
TRX-015050,2026-08-20,1670.60,APPROVED
TRX-028769,2026-08-25,1056.66,APPROVED
TRX-043459,2026-08-25,1250.51,REFUNDED
TRX-042734,2026-08-21,1524.90,APPROVED
TRX-037048,2026-08-17,515.80,APPROVED
TRX-016100,2026-09-03,620.51,APPROVED
TRX-005487,2026-08-26,1692.88,APPROVED
TRX-017943,2026-09-05,500.68,APPROVED
TRX-045421,2026-08-10,302.47,CANCELLED
TRX-036888,2026-08-09,133.13,APPROVED
TRX-030891,2026-09-02,32.10,APPROVED
TRX-042926,2026-08-27,1117.39,APPROVED
TRX-008526,2026-08-27,301.55,APPROVED
TRX-036553,2026-09-06,666.88,APPROVED
TRX-035873,2026-08-15,1853.48,APPROVED
TRX-013711,2026-08-21,1409.91,APPROVED
TRX-032474,2026-08-21,1454.76,APPROVED
TRX-011039,2026-08-16,738.44,APPROVED
TRX-014172,2026-08-29,1704.61,APPROVED
TRX-010676,2026-09-06,1843.80,APPROVED
TRX-035307,2026-08-18,1407.74,APPROVED
TRX-005800,2026-08-14,1598.57,APPROVED
TRX-028979,2026-08-11,1406.47,APPROVED
TRX-006660,2026-08-17,894.89,APPROVED
TRX-024903,2026-09-05,1213.22,APPROVED
TRX-022363,2026-08-12,818.17,APPROVED
TRX-041493,2026-08-18,524.96,APPROVED
TRX-039583,2026-08-10,1286.79,APPROVED
TRX-028639,2026-08-20,981.79,APPROVED
TRX-026750,2026-08-24,118.22,APPROVED
TRX-018869,2026-09-04,67.56,APPROVED
TRX-033071,2026-08-29,1621.89,APPROVED
TRX-030126,2026-09-02,1700.69,APPROVED
TRX-000558,2026-08-12,225.35,APPROVED
TRX-007948,2026-08-23,499.73,APPROVED
TRX-015014,2026-09-02,745.46,APPROVED
TRX-010635,2026-08-19,184.58,APPROVED
TRX-037096,2026-08-27,148.22,APPROVED
TRX-011232,2026-08-15,821.37,APPROVED
TRX-005432,2026-09-03,1514.11,APPROVED
TRX-039918,2026-09-04,73.86,APPROVED
TRX-020966,2026-09-04,478.70,APPROVED
TRX-041211,2026-08-17,1398.20,APPROVED
TRX-013820,2026-08-16,1674.55,APPROVED
TRX-006465,2026-08-15,1191.75,APPROVED
TRX-010291,2026-08-31,587.21,APPROVED
TRX-033544,2026-09-01,1279.49,APPROVED
TRX-002362,2026-09-05,1330.42,APPROVED
TRX-041080,2026-08-23,886.03,APPROVED
TRX-027576,2026-08-31,756.58,APPROVED
TRX-010444,2026-08-21,1167.14,APPROVED
TRX-040962,2026-08-10,391.88,APPROVED
TRX-031760,2026-08-25,1021.51,APPROVED
TRX-006104,2026-08-17,821.07,APPROVED
TRX-010213,2026-08-22,444.59,APPROVED
TRX-016462,2026-08-22,145.86,APPROVED
TRX-045742,2026-08-17,881.53,CANCELLED
TRX-022991,2026-08-08,1642.02,APPROVED
TRX-036382,2026-09-03,1172.44,APPROVED
TRX-026148,2026-08-23,1537.75,APPROVED
TRX-038714,2026-08-29,394.72,APPROVED
TRX-034474,2026-08-31,264.06,APPROVED
TRX-022181,2026-09-01,241.91,APPROVED
TRX-008009,2026-08-20,405.34,APPROVED
TRX-044630,2026-08-14,1522.53,REFUNDED
TRX-033130,2026-08-23,1043.11,APPROVED
TRX-031416,2026-09-05,1855.82,APPROVED
TRX-018505,2026-08-21,456.55,APPROVED
TRX-035421,2026-08-26,551.94,APPROVED
TRX-034669,2026-08-09,1847.55,APPROVED
TRX-009682,2026-08-11,38.94,APPROVED
TRX-026010,2026-08-14,886.94,APPROVED
TRX-040458,2026-08-14,840.43,APPROVED
TRX-036677,2026-08-10,574.10,APPROVED
TRX-031574,2026-09-04,1865.03,APPROVED
TRX-012231,2026-09-04,1073.73,APPROVED
TRX-023775,2026-08-28,861.51,APPROVED
TRX-030627,2026-08-17,56.27,APPROVED
TRX-041531,2026-08-10,1529.80,APPROVED
TRX-001500,2026-08-23,211.84,APPROVED
TRX-004498,2026-09-04,1485.49,APPROVED
TRX-037743,2026-08-30,836.78,APPROVED
TRX-006085,2026-08-09,1411.39,APPROVED
TRX-042703,2026-09-05,202.70,APPROVED
TRX-016036,2026-08-28,1169.57,APPROVED
TRX-005241,2026-08-14,1412.59,APPROVED
TRX-009235,2026-09-03,1011.30,APPROVED
TRX-045859,2026-08-31,748.85,CANCELLED
TRX-006000,2026-08-17,727.79,APPROVED
TRX-040973,2026-08-25,349.94,APPROVED
TRX-044883,2026-08-12,1244.92,CHARGEBACK
TRX-011497,2026-09-01,589.32,APPROVED
TRX-015925,2026-08-18,1726.95,APPROVED
TRX-035284,2026-08-13,689.82,APPROVED
TRX-015552,2026-08-29,1710.93,APPROVED
TRX-019990,2026-09-05,1442.64,APPROVED
TRX-041588,2026-08-14,148.30,APPROVED
TRX-036138,2026-09-03,1993.49,APPROVED
TRX-044886,2026-08-23,285.84,REFUNDED
TRX-033608,2026-08-13,332.60,APPROVED
TRX-002526,2026-08-28,1452.68,APPROVED
TRX-041049,2026-09-03,1415.16,APPROVED
TRX-005253,2026-08-20,825.52,APPROVED
TRX-033564,2026-08-12,708.87,APPROVED
TRX-008704,2026-08-24,745.89,APPROVED
TRX-035563,2026-08-14,1254.35,APPROVED
TRX-042474,2026-08-27,402.32,APPROVED
TRX-045238,2026-08-20,542.48,CANCELLED
TRX-008302,2026-09-06,1634.27,APPROVED
TRX-003942,2026-08-26,1945.38,APPROVED
TRX-012176,2026-08-29,960.88,APPROVED
TRX-018256,2026-08-23,1212.45,APPROVED
TRX-031999,2026-08-29,135.62,APPROVED
TRX-014248,2026-09-02,360.28,APPROVED
TRX-004789,2026-08-23,1063.83,APPROVED
TRX-015715,2026-08-19,1841.65,APPROVED
TRX-019268,2026-08-08,1115.09,APPROVED
TRX-023304,2026-09-04,870.67,APPROVED
TRX-018764,2026-09-03,422.35,APPROVED
TRX-036652,2026-08-14,428.21,APPROVED
TRX-021894,2026-08-11,762.41,APPROVED
TRX-011129,2026-08-21,519.08,APPROVED
TRX-006937,2026-08-13,876.89,APPROVED
TRX-028995,2026-08-15,1082.43,APPROVED
TRX-014637,2026-08-22,1541.54,APPROVED
TRX-000052,2026-08-22,1366.60,APPROVED
TRX-014193,2026-08-22,1839.77,APPROVED
TRX-034441,2026-08-31,1805.85,APPROVED
TRX-018379,2026-08-20,1905.82,APPROVED
TRX-013755,2026-09-06,1912.92,APPROVED
TRX-034189,2026-08-27,1696.09,APPROVED
TRX-BAD-001,2025-01-15,ABC,APPROVED
TRX-045520,2026-08-21,978.13,CANCELLED
TRX-016645,2026-08-11,1348.40,APPROVED
TRX-015994,2026-08-25,1771.87,APPROVED
TRX-019972,2026-08-15,1659.07,APPROVED
TRX-044435,2026-08-29,680.48,DECLINED
TRX-015320,2026-08-08,789.56,APPROVED
TRX-033521,2026-08-19,401.70,APPROVED
TRX-031661,2026-09-03,141.78,APPROVED
TRX-001775,2026-09-03,1445.90,APPROVED
TRX-041821,2026-09-01,505.46,APPROVED
TRX-024102,2026-08-30,1734.59,APPROVED
TRX-028503,2026-08-27,1099.63,APPROVED
TRX-027108,2026-08-13,870.58,APPROVED
TRX-029288,2026-09-01,1511.87,APPROVED
TRX-012566,2026-08-28,818.51,APPROVED
TRX-042218,2026-08-11,428.40,APPROVED
TRX-002268,2026-08-23,425.39,APPROVED
TRX-032774,2026-08-23,992.43,APPROVED
TRX-043620,2026-09-03,923.01,DECLINED
TRX-043084,2026-08-27,405.45,REFUNDED
TRX-021045,2026-08-08,290.72,APPROVED
TRX-003134,2026-08-23,678.58,APPROVED
TRX-035444,2026-08-23,115.58,APPROVED
TRX-015177,2026-09-06,1516.71,APPROVED
TRX-018451,2026-08-28,1530.18,APPROVED
TRX-011354,2026-08-29,1159.41,APPROVED
TRX-031510,2026-08-24,507.78,APPROVED
TRX-014124,2026-08-29,430.27,APPROVED
TRX-027110,2026-08-29,753.72,APPROVED
TRX-027402,2026-08-21,50.02,APPROVED
TRX-026150,2026-08-15,1029.34,APPROVED
TRX-023906,2026-08-29,1457.09,APPROVED
TRX-044313,2026-08-24,439.41,CHARGEBACK
TRX-040472,2026-08-27,660.59,APPROVED
TRX-037397,2026-08-10,1891.51,APPROVED
TRX-018924,2026-08-15,649.25,APPROVED
TRX-042913,2026-08-23,330.06,APPROVED
TRX-013973,2026-08-12,1573.53,APPROVED
TRX-033825,2026-08-29,1678.58,APPROVED
TRX-037296,2026-08-20,1526.52,APPROVED
TRX-023053,2026-08-30,1636.12,APPROVED
TRX-011299,2026-08-18,1668.13,APPROVED
TRX-045295,2026-08-16,51.91,CANCELLED
TRX-022522,2026-09-06,935.19,APPROVED
TRX-039198,2026-08-30,1309.38,APPROVED
TRX-003842,2026-08-09,793.17,APPROVED
TRX-028543,2026-08-30,1734.13,APPROVED
TRX-028472,2026-08-20,1158.55,APPROVED
TRX-034329,2026-09-04,1677.55,APPROVED
TRX-036208,2026-08-14,1952.53,APPROVED
TRX-045495,2026-08-24,803.43,CANCELLED
TRX-010856,2026-08-30,1724.53,APPROVED
TRX-039656,2026-08-20,1400.02,APPROVED
TRX-036454,2026-08-11,1966.60,APPROVED
TRX-021854,2026-08-18,544.45,APPROVED
TRX-039705,2026-08-30,318.50,APPROVED
TRX-041754,2026-08-18,1421.00,APPROVED
TRX-021922,2026-09-04,1888.19,APPROVED
TRX-005837,2026-08-15,893.47,APPROVED
TRX-002876,2026-08-11,150.69,APPROVED
TRX-003044,2026-09-02,702.19,APPROVED
TRX-023109,2026-08-14,956.86,APPROVED
TRX-027169,2026-08-11,1241.99,APPROVED
TRX-001456,2026-08-09,1404.12,APPROVED
TRX-040150,2026-08-09,552.84,APPROVED
TRX-039607,2026-08-27,1167.97,APPROVED
TRX-042047,2026-08-30,1162.29,APPROVED
TRX-010333,2026-08-22,1137.63,APPROVED
TRX-006563,2026-09-01,1440.55,APPROVED
TRX-024073,2026-08-20,1445.98,APPROVED
TRX-036017,2026-09-04,1591.90,APPROVED
TRX-045241,2026-09-03,264.97,CANCELLED
TRX-035305,2026-08-31,1827.40,APPROVED
TRX-043762,2026-08-25,336.49,CHARGEBACK
TRX-015985,2026-08-13,50.72,APPROVED
TRX-036315,2026-08-18,1841.22,APPROVED
TRX-045038,2026-08-31,975.29,CANCELLED
TRX-027290,2026-08-13,1485.85,APPROVED
TRX-036492,2026-08-11,182.11,APPROVED
TRX-002495,2026-08-08,1261.67,APPROVED
TRX-005777,2026-08-28,1502.15,APPROVED
TRX-022969,2026-08-28,1285.91,APPROVED
TRX-013584,2026-09-01,402.57,APPROVED
TRX-019998,2026-08-24,731.88,APPROVED
TRX-020161,2026-08-14,1787.57,APPROVED
TRX-034098,2026-08-22,1621.84,APPROVED
TRX-024837,2026-08-12,1404.65,APPROVED
TRX-003080,2026-08-29,1453.15,APPROVED
TRX-017017,2026-09-02,431.44,APPROVED
TRX-019613,2026-09-04,601.18,APPROVED
TRX-035082,2026-08-29,1222.09,APPROVED
TRX-000188,2026-09-05,734.80,APPROVED
TRX-024515,2026-08-27,211.83,APPROVED
TRX-003101,2026-08-10,866.51,APPROVED
TRX-007829,2026-08-21,1884.38,APPROVED
TRX-024923,2026-08-28,285.13,APPROVED
TRX-044438,2026-08-23,598.41,REFUNDED
TRX-013773,2026-08-19,328.73,APPROVED
TRX-031758,2026-08-08,963.03,APPROVED
TRX-022252,2026-08-24,1132.33,APPROVED
TRX-015058,2026-08-18,1009.47,APPROVED
TRX-015717,2026-08-12,903.67,APPROVED
TRX-022148,2026-08-12,245.83,APPROVED
TRX-031575,2026-09-01,845.69,APPROVED
TRX-044274,2026-09-05,678.46,REFUNDED
TRX-039478,2026-08-21,521.09,APPROVED
TRX-008488,2026-09-01,175.48,APPROVED
TRX-014725,2026-08-13,80.34,APPROVED
TRX-004326,2026-08-24,1790.88,APPROVED
TRX-028896,2026-08-14,820.42,APPROVED
TRX-042150,2026-08-28,1339.41,APPROVED
TRX-003823,2026-08-31,268.57,APPROVED
TRX-037347,2026-08-15,1132.41,APPROVED
TRX-013004,2026-08-18,1503.87,APPROVED
TRX-039009,2026-08-12,1360.24,APPROVED
TRX-017971,2026-08-24,1827.84,APPROVED
TRX-028528,2026-09-02,607.50,APPROVED
TRX-012048,2026-09-04,1146.33,APPROVED
TRX-018115,2026-08-27,1507.66,APPROVED
TRX-027010,2026-08-22,675.96,APPROVED
TRX-031221,2026-08-27,1144.34,APPROVED
TRX-043698,2026-08-17,1027.35,REFUNDED
TRX-032434,2026-09-05,1052.65,APPROVED
TRX-010266,2026-08-22,448.55,APPROVED
TRX-022949,2026-08-20,1200.54,APPROVED
TRX-015334,2026-08-26,67.70,APPROVED
TRX-026314,2026-08-31,1682.56,APPROVED
TRX-015633,2026-08-28,1201.21,APPROVED
TRX-043506,2026-08-23,1163.46,REFUNDED
TRX-007771,2026-08-23,986.35,APPROVED
TRX-000380,2026-08-27,383.29,APPROVED
TRX-031590,2026-08-28,1118.33,APPROVED
TRX-019664,2026-08-11,1315.72,APPROVED
TRX-043897,2026-08-13,1087.77,REFUNDED
TRX-015213,2026-08-20,1985.72,APPROVED
TRX-027203,2026-08-20,1489.10,APPROVED
TRX-000300,2026-08-09,30.20,APPROVED
TRX-038762,2026-08-25,625.33,APPROVED
TRX-010773,2026-08-25,1685.30,APPROVED
TRX-010737,2026-08-20,1323.09,APPROVED
TRX-025634,2026-08-15,1838.94,APPROVED
TRX-027179,2026-08-11,277.65,APPROVED
TRX-041813,2026-08-22,631.31,APPROVED
TRX-039818,2026-08-21,1449.40,APPROVED
TRX-037188,2026-08-23,378.50,APPROVED
TRX-003617,2026-08-13,1627.43,APPROVED
TRX-040981,2026-08-16,740.89,APPROVED
TRX-014357,2026-08-26,1379.77,APPROVED
TRX-005973,2026-08-26,1976.04,APPROVED
TRX-012282,2026-08-08,1639.61,APPROVED
TRX-027626,2026-08-24,1901.40,APPROVED
TRX-001239,2026-08-31,421.17,APPROVED
TRX-004473,2026-08-31,259.02,APPROVED
TRX-012658,2026-09-03,991.76,APPROVED
TRX-000714,2026-08-08,1274.98,APPROVED
TRX-043868,2026-09-06,1261.06,CHARGEBACK
TRX-034726,2026-08-14,1523.21,APPROVED
TRX-013038,2026-08-30,1822.66,APPROVED
TRX-025880,2026-08-08,1346.32,APPROVED
TRX-016307,2026-08-31,1301.68,APPROVED
TRX-024582,2026-08-25,191.96,APPROVED
TRX-021398,2026-08-17,144.01,APPROVED
TRX-011756,2026-09-01,1843.87,APPROVED
TRX-023938,2026-08-19,1961.32,APPROVED
TRX-030750,2026-08-14,751.70,APPROVED
TRX-000229,2026-08-22,1533.97,APPROVED
TRX-012153,2026-08-13,1345.87,APPROVED
TRX-019691,2026-08-11,1891.54,APPROVED
TRX-045718,2026-08-24,768.04,CANCELLED
TRX-005352,2026-08-29,1464.01,APPROVED
TRX-040005,2026-08-20,60.15,APPROVED
TRX-044852,2026-08-11,1528.91,DECLINED
TRX-031486,2026-08-27,1947.05,APPROVED
TRX-034166,2026-08-10,650.88,APPROVED
TRX-032970,2026-08-26,774.03,APPROVED
TRX-002519,2026-08-10,1348.22,APPROVED
TRX-045604,2026-08-10,382.51,CANCELLED
TRX-018708,2026-09-03,395.96,APPROVED
TRX-024619,2026-08-11,1893.62,APPROVED
TRX-011359,2026-08-20,112.28,APPROVED
TRX-016769,2026-08-15,729.79,APPROVED
TRX-042155,2026-08-25,508.86,APPROVED
TRX-036590,2026-08-22,249.56,APPROVED
TRX-015478,2026-08-16,534.38,APPROVED
TRX-040745,2026-08-23,83.72,APPROVED
TRX-016215,2026-08-17,1845.43,APPROVED
TRX-022261,2026-08-27,818.38,APPROVED
TRX-040497,2026-08-29,1446.77,APPROVED
TRX-009710,2026-08-30,1371.75,APPROVED
TRX-031446,2026-08-08,1220.77,APPROVED
TRX-016858,2026-08-24,1329.54,APPROVED
TRX-042999,2026-08-10,46.41,APPROVED
TRX-025092,2026-08-30,1372.03,APPROVED
TRX-006788,2026-08-19,775.11,APPROVED
TRX-028077,2026-08-19,224.36,APPROVED
TRX-032483,2026-09-05,141.35,APPROVED
TRX-024969,2026-08-18,1146.56,APPROVED
TRX-019936,2026-08-21,1225.50,APPROVED
TRX-004298,2026-08-30,615.54,APPROVED
TRX-008200,2026-09-05,782.61,APPROVED
TRX-018649,2026-08-25,1636.34,APPROVED
TRX-023901,2026-08-23,1148.97,APPROVED
TRX-042603,2026-08-31,514.44,APPROVED
TRX-027873,2026-08-19,123.12,APPROVED
TRX-010308,2026-08-17,1522.26,APPROVED
TRX-000517,2026-09-06,1325.50,APPROVED
TRX-005340,2026-08-17,383.47,APPROVED
TRX-039902,2026-09-04,1046.15,APPROVED
TRX-006241,2026-08-27,1229.09,APPROVED
TRX-044910,2026-09-07,310.81,REFUNDED
TRX-016302,2026-08-18,280.79,APPROVED
TRX-002708,2026-08-16,1500.69,APPROVED
TRX-002382,2026-08-19,1625.67,APPROVED
TRX-043743,2026-09-01,58.16,REFUNDED
TRX-014857,2026-08-10,339.15,APPROVED
TRX-045418,2026-09-06,957.76,CANCELLED
TRX-039604,2026-09-03,1524.35,APPROVED
TRX-009741,2026-08-10,462.53,APPROVED
TRX-008202,2026-08-23,39.88,APPROVED
TRX-037029,2026-08-31,1026.77,APPROVED
TRX-026151,2026-08-24,1569.73,APPROVED
TRX-033381,2026-08-23,1628.86,APPROVED
TRX-032569,2026-08-22,1690.61,APPROVED
TRX-009326,2026-08-28,960.60,APPROVED
TRX-008371,2026-08-09,635.57,APPROVED
TRX-045697,2026-08-19,417.27,CANCELLED
TRX-008849,2026-09-06,654.68,APPROVED
TRX-001566,2026-09-02,558.07,APPROVED
TRX-036075,2026-09-04,541.29,APPROVED
TRX-035377,2026-08-26,790.82,APPROVED
TRX-014196,2026-08-29,946.57,APPROVED
TRX-030545,2026-08-30,1261.18,APPROVED
TRX-043050,2026-08-10,92.19,REFUNDED
TRX-004448,2026-09-05,1657.37,APPROVED
TRX-016172,2026-08-18,288.28,APPROVED
TRX-038558,2026-08-27,355.45,APPROVED
TRX-001201,2026-08-16,1629.34,APPROVED
TRX-009787,2026-08-09,923.11,APPROVED
TRX-043445,2026-09-02,810.08,DECLINED
TRX-013487,2026-09-05,811.07,APPROVED
TRX-042753,2026-09-02,653.93,APPROVED
TRX-041783,2026-08-24,277.99,APPROVED
TRX-018522,2026-08-10,749.07,APPROVED
TRX-009372,2026-08-21,1613.50,APPROVED
TRX-004388,2026-08-19,293.84,APPROVED
TRX-010636,2026-09-06,539.30,APPROVED
TRX-036201,2026-08-09,233.59,APPROVED
TRX-025166,2026-08-27,1905.77,APPROVED
TRX-017694,2026-09-06,859.71,APPROVED
TRX-005326,2026-08-10,595.51,APPROVED
TRX-001144,2026-08-21,1188.53,APPROVED
TRX-013650,2026-09-06,118.97,APPROVED
TRX-032442,2026-08-14,916.09,APPROVED
TRX-034644,2026-08-11,1421.79,APPROVED
TRX-011833,2026-08-10,1691.58,APPROVED
TRX-022245,2026-08-28,657.46,APPROVED
TRX-000443,2026-08-17,1803.41,APPROVED
TRX-031989,2026-08-11,1346.30,APPROVED
TRX-004714,2026-08-25,1786.40,APPROVED
TRX-018540,2026-08-09,314.30,APPROVED
TRX-044539,2026-08-16,590.31,CHARGEBACK
TRX-038176,2026-08-18,643.01,APPROVED
TRX-012798,2026-08-19,894.45,APPROVED
TRX-016965,2026-08-26,1593.50,APPROVED
TRX-021450,2026-09-04,1710.38,APPROVED
TRX-023647,2026-09-03,412.18,APPROVED
TRX-010067,2026-08-16,56.56,APPROVED
TRX-043365,2026-08-28,538.86,REFUNDED
TRX-016550,2026-08-26,966.51,APPROVED
TRX-012816,2026-08-21,1564.74,APPROVED
TRX-044479,2026-08-26,1384.25,REFUNDED
TRX-024843,2026-08-21,208.74,APPROVED
TRX-027285,2026-08-31,65.91,APPROVED
TRX-005068,2026-09-03,123.67,APPROVED
TRX-024398,2026-08-14,428.33,APPROVED
TRX-034822,2026-08-09,128.92,APPROVED
TRX-006839,2026-09-03,123.13,APPROVED
TRX-023391,2026-08-21,323.85,APPROVED
TRX-026707,2026-09-06,480.89,APPROVED
TRX-021545,2026-09-01,975.46,APPROVED
TRX-039028,2026-08-26,1156.87,APPROVED
TRX-045166,2026-08-14,665.40,CANCELLED
TRX-034618,2026-08-13,777.82,APPROVED
